tic_id,period_days,duration_days,depth_ppm,snr,bls_power,transit_time,tls_period,tls_duration,tls_depth_ppm,tls_snr,tls_sde,tls_fap,tls_rp_rs,tls_odd_even,tls_transit_time
458419328,5.310585336798783,0.03924389655199692,997223.2962742912,4.167927185305504,2.1037966546645833e-05,1843.106035027259,5.310585336798783,0.03924389655199692,997223.2962742912,4.167927185305504,6.018511625223679,0.054741897,0.9986106830363328,0.11941085084298131,1846.2276562614143
459942762,1.1724559529206824,0.0608044952184402,999799.452707729,11.484442106783021,1.900140261564815e-05,1438.833617032385,1.1724559529206824,0.0608044952184402,999799.452707729,11.484442106783021,14.360542527001373,8.0032e-05,0.9998997213259583,0.4689594472675521,1438.8420276745508
461080504,6.1002760253215405,0.13858059629194813,996624.3274654504,21.26908751816087,0.0018280060813879026,2285.4450413366058,6.1002760253215405,0.13858059629194813,996624.3274654504,21.26908751816087,13.014246439551872,8.0032e-05,0.9983107369278618,2.783179788157054,2285.448588108325
467602108,2.237818587033416,0.11634386166564795,983856.0358295309,8.395423235914272,0.0033750502453695074,1801.9769475216244,2.237818587033416,0.11634386166564795,983856.0358295309,8.395423235914272,7.179326669866325,0.007122849,0.9918951738109885,0.06141427766219153,1790.992119826412
48103627,2.2214681171744246,0.009975209655638096,998707.8640739693,3.4797758947583572,2.1366159619137496e-05,1545.209281174048,2.2214681171744246,0.009975209655638096,998707.8640739693,3.4797758947583572,5.230133700509429,1.0,0.9993537232001336,2.5624968726266855,1545.1676188344125
49710555,10.435978144604462,0.054784404640323255,996749.4883668927,3.5396377052895884,0.00030427084692747415,2088.248954320702,10.435978144604462,0.054784404640323255,996749.4883668927,3.5396377052895884,7.831070135132261,0.002160864,0.9983734213043197,,2098.6623441450274
5024743,8.527535689278347,0.10436575583192417,999392.9950502315,4.909297833904702,2.2017367688310986e-06,1518.8996441778809,8.527535689278347,0.10436575583192417,999392.9950502315,4.909297833904702,6.373524361105817,0.028331333,0.9996964514542559,,1521.049904719923
52640302,1.5728284441414015,0.024346429344842106,996563.6056701306,10.597882544346035,0.008144286407165859,2202.7748023493637,1.5728284441414015,0.024346429344842106,996563.6056701306,10.597882544346035,25.955317489318624,8.0032e-05,0.998280324192624,0.22379110949257325,2202.7743391933654
53735810,4.08451651305053,0.17326605141418716,999611.0083956661,4.854062055431841,0.0003874097585751227,2283.745073762456,4.08451651305053,0.17326605141418716,999611.0083956661,4.854062055431841,9.477208475672079,8.0032e-05,0.9998054852798449,0.38252326362145134,2283.7490149281803
73228647,0.6746995301007831,0.018157855098054617,999888.1401141967,3.3213340826277253,4.4564495005990986e-05,3043.1784269083378,0.6746995301007831,0.018157855098054617,999888.1401141967,3.3213340826277253,6.575207415317613,0.019607843,0.9999440684929316,0.4849254344063422,3041.3948481285647
73723286,10.44891431327505,0.11101175524220581,999553.1226343124,7.3599473878823956,3.163806139047869e-05,1547.3600541884286,10.44891431327505,0.11101175524220581,999553.1226343124,7.3599473878823956,6.458282626254763,0.023609444,0.9997765363491545,1.887974571263236,1547.313232378292
77228304,0.6734660317385076,0.016926418480851448,979249.2778816911,6.976642370184741,0.06418527126488079,1411.444490764212,0.6734660317385076,0.016926418480851448,979249.2778816911,6.976642370184741,9.140095974374203,8.0032e-05,0.9895702490888109,0.5213461706006627,1411.2908616996428
81247740,7.42954067454743,0.5228327633784864,998035.1603364772,12.225127928383648,3.4167310636886344e-05,1940.3245606548544,7.42954067454743,0.5228327633784864,998035.1603364772,12.225127928383648,7.046451105018605,0.008643457,0.9990170971192021,,1935.7200923086723
82707763,6.664585160747417,0.15264272720033187,998301.5375517965,15.71945158548607,0.00038666381564180413,2312.822261086481,6.664585160747417,0.15264272720033187,998301.5375517965,15.71945158548607,13.425486077668792,8.0032e-05,0.9991504078725068,,2312.820638825178
8348911,10.930649948289744,0.11128064885159128,995952.4138886962,5.767161535977609,0.001609355534231561,1956.2700862121917,10.930649948289744,0.11128064885159128,995952.4138886962,5.767161535977609,4.771920671082181,1.0,0.9979741549202045,0.6869504544742145,1956.2850829428446
85293053,8.057046780639809,0.14879249055906482,999206.8097972478,12.886934644606459,6.473090593496363e-06,1871.7479058345689,8.057046780639809,0.14879249055906482,999206.8097972478,12.886934644606459,16.424787199008605,8.0032e-05,0.9996033262235814,1.1874069114902082,1871.7545892529763
89876424,1.537559311246032,0.09390728478850607,994363.8642453318,8.29071205216947,0.016316687997400797,2797.30115582426,1.537559311246032,0.09390728478850607,994363.8642453318,8.29071205216947,13.392942652093339,8.0032e-05,0.9971779501399597,0.011246991227591735,2797.3059667280104
90504905,4.528467961982389,0.023385523592554663,987731.548470805,4.705628385624345,0.006004698494274917,1685.580314662932,4.528467961982389,0.023385523592554663,987731.548470805,4.705628385624345,6.491668975477004,0.022889156,0.9938468435683664,0.5360721986813373,1685.5901112897309
95122849,8.29938266945278,0.19873794311718201,997266.3503326606,11.523374688853966,0.001320001735572004,2940.770978116616,8.29938266945278,0.19873794311718201,997266.3503326606,11.523374688853966,10.309514560044635,8.0032e-05,0.9986322397823237,0.3985056439078375,2940.7742024240574
